Employee_id,Age,Gender,Department,Job_role,Education,Education_field,Marital_status,Attrition,Years_at_company,Business_travel,Daily_pay,Distance_from_home,Environment_satisfaction,Hourly_rate,Job_involvement,Job_level,Job_satisfaction,Monthly_income,Monthly_rate,Num_companies_worked,Over_time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Standard_Hours,Stock_Option_Level,Total_Working_Years,Training_Times_LastYear,WorkLife_Balance,Years_In_CurrentRole,Years_Since_LastPromotion,Years_With_CurrManager
1238,33,Male,Research & Development,Research Scientist,3,Medical,Married,No,14,Travel_Rarely,117,9,1,60,3,1,4,2781,6311,0,No,13,3,2,80,1,15,5,3,10,4,10
1239,40,Female,Sales,Sales Executive,3,Technical Degree,Divorced,No,5,Travel_Rarely,107,10,2,84,2,2,2,6852,11591,7,No,12,3,2,80,1,7,2,4,1,1,3
1240,25,Male,Sales,Sales Executive,4,Life Sciences,Single,No,4,Travel_Rarely,1356,10,3,57,3,2,4,4950,20623,0,No,14,3,2,80,0,5,4,3,3,1,1
1241,30,Male,Research & Development,Research Scientist,3,Medical,Married,No,11,Travel_Rarely,1465,1,4,63,3,1,2,3579,9369,0,Yes,21,4,1,80,1,12,2,3,9,5,7
1242,42,Female,Research & Development,Research Director,5,Medical,Married,No,1,Travel_Frequently,458,26,1,60,3,3,1,13191,23281,3,Yes,17,3,3,80,0,20,6,3,0,0,0
1243,35,Female,Sales,Sales Executive,2,Marketing,Married,No,13,Non-Travel,1212,8,3,78,2,3,4,10377,13755,4,Yes,11,3,2,80,1,16,6,2,2,4,12
1244,27,Male,Research & Development,Research Scientist,3,Life Sciences,Married,No,9,Travel_Rarely,1103,14,1,42,3,1,1,2235,14377,1,Yes,14,3,4,80,2,9,3,2,7,6,8
1245,54,Female,Research & Development,Manufacturing Director,4,Life Sciences,Divorced,No,5,Travel_Frequently,966,1,4,53,3,3,3,10502,9659,7,No,17,3,1,80,1,33,2,1,4,1,4
1246,44,Female,Research & Development,Research Scientist,1,Life Sciences,Married,No,10,Travel_Rarely,1117,2,1,72,4,1,4,2011,19982,1,No,13,3,4,80,1,10,5,3,5,7,7
1248,19,Female,Research & Development,Research Scientist,3,Medical,Single,Yes,1,Non-Travel,504,10,1,96,2,1,2,1859,6148,1,Yes,25,4,2,80,0,1,2,4,1,0,0
1249,29,Female,Research & Development,Research Scientist,3,Life Sciences,Divorced,No,3,Travel_Rarely,1010,1,1,97,3,1,4,3760,5598,1,No,15,3,1,80,3,3,5,3,2,1,2
1250,54,Male,Research & Development,Research Director,3,Life Sciences,Married,No,10,Travel_Rarely,685,3,4,85,3,4,4,17779,23474,3,No,14,3,1,80,0,36,2,3,9,0,9
1251,31,Male,Research & Development,Healthcare Representative,2,Medical,Married,No,6,Travel_Rarely,1332,11,3,80,3,2,1,6833,17089,1,Yes,12,3,4,80,0,6,2,2,5,0,1
1252,31,Female,Research & Development,Healthcare Representative,3,Medical,Single,No,10,Travel_Rarely,1062,24,3,96,2,2,1,6812,17198,1,No,19,3,2,80,0,10,2,3,9,1,8
1254,59,Female,Sales,Sales Executive,3,Life Sciences,Single,No,6,Travel_Rarely,326,3,3,48,2,2,4,5171,16490,5,No,17,3,4,80,0,13,2,3,1,0,5
1255,43,Male,Research & Development,Research Director,3,Life Sciences,Married,No,8,Travel_Rarely,920,3,3,96,1,5,4,19740,18625,3,No,14,3,2,80,1,25,2,3,7,0,7
1256,49,Male,Research & Development,Manager,2,Medical,Married,No,1,Travel_Rarely,1098,4,1,85,2,5,3,18711,12124,2,No,13,3,3,80,1,23,2,4,0,0,0
1257,36,Male,Research & Development,Research Scientist,3,Technical Degree,Married,No,11,Travel_Frequently,469,3,3,46,3,1,2,3692,9256,1,No,12,3,3,80,0,12,2,2,10,0,7
1258,48,Male,Research & Development,Laboratory Technician,2,Technical Degree,Single,No,1,Travel_Rarely,969,2,4,76,4,1,2,2559,16620,5,No,11,3,3,80,0,7,4,2,0,0,0
1259,27,Male,Research & Development,Research Scientist,2,Life Sciences,Divorced,No,5,Travel_Rarely,1167,4,1,76,3,1,3,2517,3208,1,No,11,3,2,80,3,5,2,3,3,0,3
1260,29,Male,Research & Development,Healthcare Representative,3,Life Sciences,Divorced,No,6,Travel_Rarely,1329,7,3,82,3,2,4,6623,4204,1,Yes,11,3,2,80,2,6,2,3,0,1,0
1263,48,Male,Research & Development,Research Director,3,Life Sciences,Single,No,1,Travel_Rarely,715,1,4,76,2,5,4,18265,8733,6,No,12,3,3,80,0,25,3,4,0,0,0
1264,29,Female,Research & Development,Research Director,3,Life Sciences,Divorced,No,7,Travel_Rarely,694,1,4,87,2,4,4,16124,3423,3,No,14,3,2,80,2,9,2,2,7,1,7
1265,34,Female,Research & Development,Research Scientist,3,Technical Degree,Married,No,1,Travel_Rarely,1320,20,3,89,4,1,3,2585,21643,0,No,17,3,4,80,0,2,5,2,0,0,0
1267,44,Male,Sales,Manager,3,Marketing,Married,No,22,Travel_Rarely,1099,5,2,88,3,5,2,18213,8751,7,No,11,3,3,80,1,26,5,3,9,3,10
1268,33,Male,Sales,Sales Executive,5,Marketing,Divorced,No,9,Travel_Rarely,536,10,4,82,4,3,3,8380,21708,0,Yes,14,3,4,80,2,10,3,3,8,0,8
1269,19,Female,Research & Development,Research Scientist,3,Life Sciences,Single,No,1,Travel_Rarely,265,25,2,57,4,1,4,2994,21221,1,Yes,12,3,4,80,0,1,2,3,0,0,1
1270,23,Male,Research & Development,Research Scientist,2,Life Sciences,Married,No,1,Travel_Rarely,373,1,4,47,3,1,3,1223,16901,1,No,22,4,4,80,1,1,2,3,0,0,1
1273,25,Male,Sales,Sales Representative,1,Life Sciences,Single,Yes,1,Travel_Frequently,599,24,3,73,1,1,4,1118,8040,1,Yes,14,3,4,80,0,1,4,3,0,1,0
1275,26,Male,Research & Development,Research Scientist,2,Life Sciences,Single,No,8,Travel_Rarely,583,4,3,53,3,1,4,2875,9973,1,Yes,20,4,2,80,0,8,2,2,5,2,2
1277,45,Female,Sales,Manager,3,Marketing,Single,Yes,24,Travel_Rarely,1449,2,1,94,1,5,2,18824,2493,2,Yes,16,3,1,80,0,26,2,3,10,1,11
1278,55,Male,Research & Development,Healthcare Representative,1,Medical,Divorced,No,33,Non-Travel,177,8,4,37,2,4,2,13577,25592,1,Yes,15,3,4,80,1,34,3,3,9,15,0
1279,21,Female,Research & Development,Laboratory Technician,2,Life Sciences,Single,Yes,2,Travel_Frequently,251,10,1,45,2,1,3,2625,25308,1,No,20,4,3,80,0,2,2,1,2,2,2
1280,46,Female,Sales,Manager,2,Marketing,Married,No,11,Travel_Rarely,168,4,4,33,2,5,2,18789,9946,2,No,14,3,3,80,1,26,2,3,4,0,8
1281,34,Female,Sales,Sales Executive,3,Marketing,Single,No,3,Travel_Rarely,131,2,3,86,3,2,1,4538,6039,0,Yes,12,3,4,80,0,4,3,3,2,0,2
1282,51,Male,Sales,Manager,3,Life Sciences,Divorced,No,29,Travel_Frequently,237,9,4,83,3,5,2,19847,19196,4,Yes,24,4,1,80,1,31,5,2,10,11,10
1283,59,Male,Research & Development,Manufacturing Director,4,Medical,Single,No,9,Travel_Rarely,1429,18,4,67,3,3,4,10512,20002,6,No,12,3,4,80,0,25,6,2,7,5,4
1285,34,Female,Research & Development,Laboratory Technician,3,Medical,Divorced,No,11,Travel_Frequently,135,19,3,46,3,2,2,4444,22534,4,No,13,3,3,80,2,15,2,4,8,5,10
1286,28,Male,Research & Development,Laboratory Technician,4,Medical,Single,No,4,Travel_Frequently,791,1,4,44,3,1,3,2154,6842,0,Yes,11,3,3,80,0,5,2,2,2,0,2
1288,44,Male,Research & Development,Manager,2,Life Sciences,Divorced,No,25,Travel_Rarely,1199,4,3,92,4,5,1,19190,17477,1,No,14,3,4,80,2,26,4,2,9,14,13
1289,34,Male,Human Resources,Human Resources,3,Life Sciences,Married,No,10,Travel_Frequently,648,11,3,56,2,2,2,4490,21833,4,No,11,3,4,80,2,14,5,4,9,1,8
1291,35,Male,Research & Development,Research Scientist,1,Life Sciences,Married,No,3,Travel_Rarely,735,6,3,66,3,1,3,3506,6020,0,Yes,14,3,4,80,0,4,3,3,2,2,2
1292,42,Female,Research & Development,Research Scientist,4,Medical,Married,No,1,Travel_Rarely,603,7,2,78,4,2,2,2372,5628,6,Yes,16,3,4,80,0,18,2,3,0,0,0
1293,43,Female,Sales,Sales Executive,4,Marketing,Single,No,21,Travel_Rarely,531,4,4,56,2,3,4,10231,20364,3,No,14,3,4,80,0,23,3,4,7,15,17
1294,36,Female,Research & Development,Manufacturing Director,4,Life Sciences,Single,No,16,Travel_Rarely,429,2,3,53,3,2,2,5410,2323,9,Yes,11,3,4,80,0,18,2,3,14,5,12
1295,44,Female,Research & Development,Healthcare Representative,3,Medical,Married,Yes,10,Travel_Rarely,621,15,1,73,3,3,4,7978,14075,1,No,11,3,4,80,1,10,2,3,7,0,5
1296,28,Male,Research & Development,Laboratory Technician,3,Life Sciences,Married,No,2,Travel_Frequently,193,2,4,52,2,1,4,3867,14222,1,Yes,12,3,2,80,1,2,2,3,2,2,2
1297,51,Female,Research & Development,Laboratory Technician,2,Medical,Single,No,7,Travel_Frequently,968,6,2,40,2,1,3,2838,4257,0,No,14,3,2,80,0,8,6,2,0,7,7
1298,30,Female,Research & Development,Manufacturing Director,2,Medical,Single,No,8,Non-Travel,879,9,3,72,3,2,3,4695,12858,7,Yes,18,3,3,80,0,10,3,3,4,1,7
1299,29,Female,Research & Development,Laboratory Technician,3,Technical Degree,Divorced,Yes,7,Travel_Rarely,806,7,2,39,3,1,3,3339,17285,3,Yes,13,3,1,80,2,10,2,3,7,7,7
1301,28,Male,Research & Development,Research Scientist,3,Technical Degree,Single,No,3,Travel_Rarely,640,1,4,84,3,1,1,2080,4732,2,No,11,3,2,80,0,5,2,2,2,1,2
1303,25,Female,Research & Development,Research Scientist,3,Medical,Single,No,2,Travel_Rarely,266,1,4,40,3,1,2,2096,18830,1,No,18,3,4,80,0,2,3,2,2,2,1
1304,32,Male,Sales,Sales Executive,3,Medical,Married,No,10,Travel_Rarely,604,8,3,56,4,2,4,6209,11693,1,No,15,3,3,80,2,10,4,4,7,0,8
1306,45,Female,Research & Development,Manager,3,Medical,Single,No,0,Travel_Frequently,364,25,2,83,3,5,2,18061,13035,3,No,22,4,3,80,0,22,4,3,0,0,0
1307,39,Female,Research & Development,Manager,4,Medical,Divorced,No,19,Travel_Rarely,412,13,3,94,2,4,2,17123,17334,6,Yes,13,3,4,80,2,21,4,3,9,15,2
1308,58,Male,Research & Development,Research Scientist,4,Life Sciences,Divorced,No,2,Travel_Rarely,848,23,1,88,3,1,3,2372,26076,1,No,12,3,4,80,2,2,3,3,2,2,2
1309,32,Male,Research & Development,Laboratory Technician,2,Life Sciences,Married,Yes,10,Travel_Rarely,1089,7,4,79,3,2,3,4883,22845,1,No,18,3,1,80,1,10,3,3,4,1,1
1310,39,Male,Research & Development,Research Scientist,3,Medical,Single,Yes,5,Travel_Rarely,360,23,3,93,3,1,1,3904,22154,0,No,13,3,1,80,0,6,2,3,2,0,3
1311,30,Female,Research & Development,Laboratory Technician,3,Technical Degree,Married,No,9,Travel_Rarely,1138,6,1,48,2,2,4,4627,23631,0,No,12,3,1,80,1,10,6,3,2,6,7
1312,36,Female,Research & Development,Healthcare Representative,4,Technical Degree,Married,No,7,Travel_Rarely,325,10,4,63,3,3,3,7094,5747,3,No,12,3,1,80,0,10,0,3,7,1,7
1314,46,Female,Human Resources,Human Resources,2,Life Sciences,Single,No,7,Travel_Rarely,991,1,4,44,3,1,1,3423,22957,6,No,12,3,3,80,0,10,3,4,6,5,7
1315,28,Female,Research & Development,Laboratory Technician,3,Life Sciences,Married,No,9,Non-Travel,1476,1,3,55,1,2,4,6674,16392,0,No,11,3,1,80,3,10,6,3,8,7,5
1317,50,Female,Research & Development,Research Director,3,Life Sciences,Married,No,3,Travel_Rarely,1322,28,4,43,3,4,1,16880,22422,4,Yes,11,3,2,80,0,25,2,3,2,1,2
1318,40,Male,Sales,Sales Executive,4,Marketing,Single,Yes,5,Travel_Rarely,299,25,4,57,2,3,2,9094,17235,2,Yes,12,3,3,80,0,9,2,3,4,1,0
1319,52,Male,Sales,Sales Executive,3,Life Sciences,Single,Yes,8,Travel_Rarely,1030,5,2,64,3,3,2,8446,21534,9,Yes,19,3,3,80,0,10,2,2,7,7,7
1321,30,Female,Research & Development,Manager,4,Medical,Married,No,9,Travel_Rarely,634,17,2,95,3,3,1,11916,25927,1,Yes,23,4,4,80,2,9,2,3,1,0,8
1322,39,Male,Research & Development,Manufacturing Director,2,Life Sciences,Single,No,8,Travel_Rarely,524,18,1,32,3,2,3,4534,13352,0,No,11,3,1,80,0,9,6,3,7,1,7
1324,31,Female,Sales,Sales Executive,4,Life Sciences,Divorced,No,10,Non-Travel,587,2,4,57,3,3,3,9852,8935,1,Yes,19,3,1,80,1,10,5,2,8,9,6
1329,41,Male,Sales,Sales Executive,2,Medical,Single,No,19,Non-Travel,256,10,3,40,1,2,2,6151,22074,1,No,13,3,1,80,0,19,4,3,2,11,9
1331,31,Female,Sales,Sales Representative,3,Life Sciences,Single,Yes,3,Travel_Frequently,1060,1,4,54,3,1,2,2302,8319,1,Yes,11,3,1,80,0,3,2,4,2,2,2
1333,44,Male,Research & Development,Laboratory Technician,3,Life Sciences,Married,Yes,3,Travel_Rarely,935,3,1,89,3,1,1,2362,14669,4,No,12,3,3,80,0,10,4,4,2,1,2
1334,42,Male,Research & Development,Manager,1,Life Sciences,Married,No,20,Non-Travel,495,2,3,37,3,4,3,17861,26582,0,Yes,13,3,4,80,0,21,3,2,8,2,10
1336,55,Female,Research & Development,Manager,2,Medical,Married,No,19,Travel_Rarely,282,2,4,58,1,5,3,19187,6992,4,No,14,3,4,80,1,23,5,3,9,9,11
1338,56,Male,Human Resources,Manager,4,Life Sciences,Single,No,7,Travel_Rarely,206,8,4,99,3,5,2,19717,4022,6,No,14,3,1,80,0,36,4,3,3,7,7
1340,40,Male,Research & Development,Research Scientist,2,Life Sciences,Divorced,No,4,Non-Travel,458,16,3,74,3,1,3,3544,8532,9,No,16,3,2,80,1,6,0,3,2,0,0
1344,34,Male,Research & Development,Healthcare Representative,3,Life Sciences,Divorced,No,9,Travel_Rarely,943,9,4,86,3,3,4,8500,5494,0,No,11,3,4,80,1,10,0,2,7,1,6
1346,40,Male,Research & Development,Research Scientist,3,Life Sciences,Single,No,9,Travel_Rarely,523,2,3,98,3,2,4,4661,22455,1,No,13,3,3,80,0,9,4,3,8,8,8
1349,41,Female,Sales,Sales Executive,3,Marketing,Divorced,No,9,Travel_Frequently,1018,1,3,66,3,2,1,4103,4297,0,No,17,3,4,80,1,10,2,3,3,1,7
1350,35,Male,Research & Development,Research Scientist,4,Life Sciences,Single,No,9,Travel_Frequently,482,4,3,87,3,2,3,4249,2690,1,Yes,11,3,2,80,0,9,3,3,6,1,1
1352,51,Male,Human Resources,Manager,3,Life Sciences,Divorced,No,33,Travel_Rarely,770,5,3,84,3,4,2,14026,17588,1,Yes,11,3,2,80,1,33,2,3,9,0,10
1355,38,Female,Sales,Sales Executive,2,Life Sciences,Divorced,No,7,Travel_Rarely,1009,2,2,31,3,2,1,6893,19461,3,No,15,3,4,80,1,11,3,3,7,1,7
1356,34,Female,Sales,Sales Executive,2,Medical,Single,No,10,Travel_Rarely,507,15,3,66,3,2,1,6125,23553,1,No,12,3,4,80,0,10,6,4,8,9,6
1358,25,Male,Research & Development,Laboratory Technician,1,Medical,Married,No,3,Travel_Rarely,882,19,4,67,3,1,4,3669,9075,3,No,11,3,3,80,3,7,6,2,2,1,2
1360,58,Female,Research & Development,Manufacturing Director,4,Medical,Married,Yes,10,Travel_Rarely,601,7,3,53,2,3,1,10008,12023,7,Yes,14,3,4,80,0,31,0,2,9,5,9
1361,40,Male,Research & Development,Laboratory Technician,4,Life Sciences,Married,No,4,Travel_Rarely,329,1,2,88,3,1,2,2387,6762,3,No,22,4,3,80,1,7,3,3,2,0,3
1362,36,Female,Sales,Sales Executive,3,Marketing,Married,No,15,Travel_Frequently,607,7,1,83,4,2,1,4639,2261,2,No,16,3,4,80,1,17,2,2,7,6,13
1363,48,Male,Research & Development,Manufacturing Director,3,Life Sciences,Single,No,10,Travel_Rarely,855,4,4,54,3,3,4,7898,18706,1,No,11,3,3,80,0,11,2,3,9,0,8
1364,27,Female,Sales,Sales Representative,3,Medical,Married,No,1,Travel_Rarely,1291,11,3,98,4,1,4,2534,6527,8,No,14,3,2,80,1,5,4,3,0,0,0
1367,51,Female,Research & Development,Manufacturing Director,2,Technical Degree,Single,No,5,Travel_Rarely,1405,11,4,82,2,4,2,13142,24439,3,No,16,3,2,80,0,29,1,2,2,0,3
1368,18,Female,Research & Development,Laboratory Technician,3,Life Sciences,Single,No,0,Non-Travel,1124,1,4,97,3,1,4,1611,19305,1,No,15,3,3,80,0,0,5,4,0,0,0
1369,35,Female,Research & Development,Laboratory Technician,3,Medical,Married,No,9,Travel_Rarely,817,1,4,60,2,2,4,5363,10846,0,No,12,3,2,80,1,10,0,3,7,0,0
1371,27,Male,Sales,Sales Executive,1,Life Sciences,Single,No,6,Travel_Frequently,793,2,4,43,1,2,4,5071,20392,3,No,20,4,2,80,0,8,3,3,2,0,0
1372,55,Male,Sales,Sales Executive,4,Marketing,Single,Yes,19,Travel_Rarely,267,13,1,85,4,4,3,13695,9277,6,Yes,17,3,3,80,0,24,2,2,7,3,8
1373,56,Male,Research & Development,Manufacturing Director,3,Life Sciences,Married,No,19,Travel_Rarely,1369,23,4,68,3,4,2,13402,18235,4,Yes,12,3,1,80,1,33,0,3,16,15,9
1374,34,Female,Research & Development,Research Scientist,1,Technical Degree,Divorced,No,5,Non-Travel,999,26,1,92,2,1,3,2029,15891,1,No,20,4,3,80,3,5,2,3,4,0,0
1375,40,Female,Research & Development,Healthcare Representative,1,Medical,Divorced,No,12,Travel_Rarely,1202,2,2,89,4,2,3,6377,13888,5,No,20,4,2,80,3,15,0,3,11,11,8
1377,34,Male,Research & Development,Laboratory Technician,3,Medical,Married,No,8,Travel_Rarely,285,29,2,86,3,2,3,5429,17491,4,No,13,3,1,80,2,10,1,3,7,7,7
1379,31,Female,Sales,Sales Representative,3,Life Sciences,Single,Yes,1,Travel_Frequently,703,2,3,90,2,1,4,2785,11882,7,No,14,3,3,80,0,3,3,4,0,0,0
1380,35,Female,Sales,Sales Executive,4,Marketing,Married,Yes,4,Travel_Frequently,662,18,4,67,3,2,3,4614,23288,0,Yes,18,3,3,80,1,5,0,2,2,3,2
1382,38,Male,Research & Development,Research Scientist,3,Life Sciences,Divorced,No,4,Travel_Frequently,693,7,4,57,4,1,3,2610,15748,1,No,11,3,4,80,3,4,2,3,2,0,3
1383,34,Female,Research & Development,Healthcare Representative,4,Technical Degree,Single,No,14,Travel_Rarely,404,2,3,98,3,2,4,6687,6163,1,No,11,3,4,80,0,14,2,4,11,4,11
1387,28,Male,Sales,Sales Executive,3,Life Sciences,Married,No,5,Travel_Rarely,736,26,3,48,2,2,1,4724,24232,1,No,11,3,3,80,1,5,0,3,3,0,4
1389,31,Male,Research & Development,Manufacturing Director,4,Medical,Married,Yes,10,Travel_Rarely,330,22,4,98,3,2,3,6179,21057,1,Yes,15,3,4,80,2,10,3,2,2,6,7
1390,39,Male,Sales,Sales Executive,4,Life Sciences,Married,No,5,Travel_Rarely,1498,21,1,44,2,2,4,6120,3567,3,Yes,12,3,4,80,2,8,2,4,4,1,4
1391,51,Male,Sales,Sales Executive,3,Marketing,Married,No,4,Travel_Frequently,541,2,2,52,3,3,2,10596,15395,2,No,11,3,2,80,0,14,5,3,2,3,2
1392,41,Female,Research & Development,Research Scientist,3,Life Sciences,Divorced,No,6,Travel_Frequently,1200,22,4,75,3,2,4,5467,13953,3,Yes,14,3,1,80,2,12,4,2,2,3,3
1394,37,Male,Research & Development,Research Scientist,1,Life Sciences,Married,No,6,Travel_Rarely,1439,4,3,54,3,1,3,2996,5182,7,Yes,15,3,4,80,0,8,2,3,4,1,3
1395,33,Male,Sales,Sales Executive,1,Life Sciences,Married,No,5,Travel_Frequently,1111,5,2,61,3,2,4,9998,19293,6,No,13,3,1,80,0,8,2,4,4,1,2
1396,32,Male,Sales,Sales Executive,1,Marketing,Married,No,3,Travel_Rarely,499,2,3,36,3,2,2,4078,20497,0,Yes,13,3,1,80,3,4,3,2,2,1,2
1397,39,Male,Research & Development,Healthcare Representative,2,Life Sciences,Married,No,6,Non-Travel,1485,25,3,71,3,3,3,10920,3449,3,No,21,4,2,80,1,13,2,3,4,0,5
1399,25,Male,Sales,Sales Executive,1,Life Sciences,Married,No,3,Travel_Rarely,1372,18,1,93,4,2,3,6232,12477,2,No,11,3,2,80,0,6,3,2,2,1,2
1401,52,Female,Research & Development,Manufacturing Director,2,Medical,Married,No,5,Travel_Frequently,322,28,4,59,4,4,3,13247,9731,2,Yes,11,3,2,80,1,24,3,2,3,0,2
1402,43,Female,Research & Development,Research Scientist,3,Medical,Single,No,20,Travel_Rarely,930,6,1,73,2,2,3,4081,20003,1,Yes,14,3,1,80,0,20,3,1,7,1,8
1403,27,Female,Sales,Sales Executive,3,Marketing,Married,No,6,Travel_Rarely,205,10,4,98,2,2,4,5769,7100,1,Yes,11,3,4,80,0,6,3,3,2,4,4
1405,27,Female,Research & Development,Research Scientist,4,Life Sciences,Single,Yes,8,Travel_Rarely,135,17,4,51,3,1,3,2394,25681,1,Yes,13,3,4,80,0,8,2,3,2,7,7
1407,26,Male,Research & Development,Research Scientist,1,Medical,Single,No,4,Travel_Rarely,683,2,1,36,2,1,4,3904,4050,0,No,12,3,4,80,0,5,2,3,3,1,1
1408,42,Female,Human Resources,Manager,3,Human Resources,Married,No,20,Travel_Rarely,1147,10,3,31,3,4,1,16799,16616,0,No,14,3,3,80,1,21,5,3,7,0,9
1409,52,Female,Research & Development,Laboratory Technician,4,Other,Married,No,5,Travel_Rarely,258,8,3,54,3,1,1,2950,17363,9,No,13,3,3,80,0,12,2,1,4,0,4
1411,37,Female,Research & Development,Laboratory Technician,3,Medical,Single,No,3,Travel_Rarely,1462,11,1,94,3,1,3,3629,19106,4,No,18,3,1,80,0,8,6,3,2,0,2
1412,35,Male,Research & Development,Manufacturing Director,2,Life Sciences,Single,No,2,Travel_Frequently,200,18,3,60,3,3,4,9362,19944,2,No,11,3,3,80,0,10,2,3,2,2,2
1415,25,Male,Research & Development,Laboratory Technician,3,Technical Degree,Married,No,3,Travel_Rarely,949,1,1,81,3,1,4,3229,4910,4,No,11,3,2,80,1,7,2,2,2,0,2
1417,26,Male,Research & Development,Laboratory Technician,3,Other,Single,No,7,Travel_Rarely,652,7,3,100,4,1,1,3578,23577,0,No,12,3,4,80,0,8,2,3,7,0,7
1419,29,Male,Human Resources,Human Resources,3,Other,Single,No,10,Travel_Rarely,332,17,2,51,2,3,1,7988,9769,1,No,13,3,1,80,0,10,3,2,9,0,9
1420,49,Male,Research & Development,Laboratory Technician,2,Life Sciences,Single,Yes,4,Travel_Frequently,1475,28,1,97,2,2,1,4284,22710,3,No,20,4,1,80,0,20,2,3,3,1,3
1421,29,Female,Research & Development,Healthcare Representative,1,Other,Single,Yes,8,Travel_Frequently,337,14,3,84,3,3,4,7553,22930,0,Yes,12,3,1,80,0,9,1,3,7,7,7
1422,54,Female,Research & Development,Research Director,3,Medical,Single,No,20,Travel_Rarely,971,1,4,54,3,4,4,17328,5652,6,No,19,3,4,80,0,29,3,2,7,12,7
1423,58,Female,Research & Development,Research Director,3,Medical,Married,No,9,Travel_Rarely,1055,1,4,76,3,5,1,19701,22456,3,Yes,21,4,3,80,1,32,3,3,8,1,5
1424,55,Male,Research & Development,Research Director,4,Medical,Divorced,No,7,Travel_Rarely,1136,1,2,81,4,4,4,14732,12414,2,No,13,3,4,80,2,31,4,4,7,0,0
1425,36,Female,Sales,Sales Executive,4,Marketing,Single,No,5,Travel_Rarely,1174,3,1,99,3,2,2,9278,20763,3,Yes,16,3,4,80,0,15,3,3,4,0,1
1427,31,Female,Sales,Sales Representative,4,Life Sciences,Single,Yes,1,Travel_Frequently,667,1,2,50,1,1,3,1359,16154,1,No,12,3,2,80,0,1,3,3,0,0,0
1428,30,Female,Sales,Sales Executive,4,Marketing,Divorced,No,3,Travel_Rarely,855,7,4,73,3,2,1,4779,12761,7,No,14,3,2,80,2,8,3,3,2,0,2
1430,31,Female,Research & Development,Research Director,5,Life Sciences,Single,No,3,Travel_Rarely,182,8,1,93,3,4,2,16422,8847,3,No,11,3,3,80,0,9,3,4,2,1,0
1431,34,Male,Research & Development,Research Scientist,4,Other,Divorced,No,4,Travel_Frequently,560,1,4,91,3,1,1,2996,20284,5,No,14,3,3,80,2,10,2,3,3,1,3
1433,31,Female,Research & Development,Research Scientist,3,Life Sciences,Single,Yes,1,Travel_Rarely,202,8,1,34,2,1,2,1261,22262,1,No,12,3,3,80,0,1,3,4,0,0,0
1434,27,Male,Research & Development,Laboratory Technician,1,Life Sciences,Married,No,5,Travel_Rarely,1377,11,2,91,3,1,1,2099,7679,0,No,14,3,2,80,0,6,3,4,0,1,4
1435,36,Male,Research & Development,Laboratory Technician,4,Life Sciences,Single,No,10,Travel_Rarely,172,4,1,37,2,2,4,5810,22604,1,No,16,3,3,80,0,10,2,2,4,1,8
1436,36,Female,Sales,Sales Executive,4,Marketing,Married,No,3,Travel_Rarely,329,16,3,98,2,2,1,5647,13494,4,No,13,3,1,80,2,11,3,2,2,0,2
1438,47,Male,Research & Development,Research Scientist,3,Technical Degree,Married,No,6,Travel_Rarely,465,1,1,74,3,1,4,3420,10205,7,No,12,3,3,80,1,17,2,2,5,1,2
1439,25,Male,Sales,Sales Representative,2,Life Sciences,Married,Yes,3,Travel_Rarely,383,9,1,68,2,1,1,4400,15182,3,No,12,3,1,80,0,6,2,3,2,2,2
1440,37,Male,Research & Development,Laboratory Technician,2,Technical Degree,Single,No,6,Non-Travel,1413,5,3,84,4,1,3,3500,25470,0,No,14,3,1,80,0,7,2,1,5,1,3
1441,56,Female,Research & Development,Research Scientist,2,Life Sciences,Married,No,3,Travel_Rarely,1255,1,1,90,3,1,1,2066,10494,2,No,22,4,4,80,1,5,3,4,2,1,0
1443,47,Female,Research & Development,Research Director,4,Medical,Married,No,20,Travel_Rarely,359,2,1,82,3,4,3,17169,26703,3,No,19,3,2,80,2,26,2,4,17,5,6
1445,24,Female,Sales,Sales Executive,1,Medical,Married,No,5,Travel_Rarely,1476,4,4,42,3,2,3,4162,15211,1,Yes,12,3,3,80,2,5,3,3,4,0,3
1446,32,Male,Sales,Sales Executive,5,Marketing,Married,No,4,Travel_Rarely,601,7,4,97,3,2,4,9204,23343,4,No,12,3,3,80,1,7,3,2,3,0,3
1447,34,Female,Research & Development,Laboratory Technician,3,Life Sciences,Married,No,5,Travel_Rarely,401,1,4,86,2,1,2,3294,3708,5,No,17,3,1,80,1,7,2,2,4,0,2
1448,41,Male,Research & Development,Research Scientist,5,Medical,Married,No,4,Travel_Rarely,1283,5,2,90,4,1,3,2127,5561,2,Yes,12,3,1,80,0,7,5,2,2,0,3
1449,40,Male,Research & Development,Laboratory Technician,4,Other,Divorced,No,8,Non-Travel,663,9,3,81,3,2,3,3975,23099,3,No,11,3,3,80,2,11,2,4,7,0,7
1453,31,Male,Sales,Sales Executive,2,Life Sciences,Divorced,No,13,Travel_Rarely,326,8,1,31,3,3,4,10793,8386,1,No,18,3,1,80,1,13,5,3,7,9,9
